SK_ID_CURR,DAYS_BIRTH,EXT_SOURCE_1,EXT_SOURCE_2,EXT_SOURCE_3,BURO_DAYS_CREDIT_MEAN,BURO_DAYS_CREDIT_UPDATE_MEAN,BURO_CREDIT_ACTIVE_Active_MEAN,PREV_NAME_CONTRACT_STATUS_Refused_MEAN
102052,-14412,0.814,0.7305,0.636,-1352.3636363636363,-908.8181818181819,0.2727272727272727,0.0
102054,-13717,0.7773,0.5815,0.643,-479.5,-10.5,1.0,0.0
102062,-16160,0.507,0.6655,0.4329,-1039.0,-108.25,0.25,0.0
102067,-22140,0.507,0.2168,0.5103,-924.5,-455.25,0.375,0.25
102068,-14921,0.43,0.2698,0.5728,-623.1428571428571,-309.85714285714283,0.2857142857142857,0.4166666666666667
102070,-13659,0.484,0.6167,0.354,-1788.3333333333333,-55.333333333333336,0.3333333333333333,0.0
102090,-23459,0.507,0.1242,0.6177,-441.0,-97.0,0.0,0.0
102092,-8644,0.507,0.574,0.3723,-493.3333333333333,-267.6666666666667,0.6666666666666666,0.0
102099,-9211,0.507,0.567,0.3657,-376.0,-158.33333333333334,1.0,0.0
102100,-16513,0.394,0.6733,0.4976,-268.0,-87.0,0.0,0.0
102112,-11219,0.4175,0.703,0.519,-1062.9444444444443,-467.43650793650795,0.3333333333333333,0.4
102113,-10104,0.4146,0.5396,0.611,-1046.0,-728.0,0.0,0.0
102122,-19463,0.507,0.2764,0.2393,-961.8333333333334,-382.5,0.3333333333333333,0.0
102123,-22825,0.507,0.148,0.696,-1068.625,-493.0,0.5,0.5
102125,-17774,0.507,0.6045,0.5938,-626.4,-391.2,0.2,0.0
102126,-11692,0.2015,0.4575,0.2651,-20.0,-19.0,1.0,0.1
102146,-11520,0.3923,0.5312,0.519,-1062.9444444444443,-467.43650793650795,0.3333333333333333,0.0
102147,-17529,0.507,0.5547,0.2822,-482.3,-255.4,0.5,0.0
102151,-10575,0.4678,0.4526,0.7197,-1044.6363636363637,-733.3636363636364,0.2727272727272727,0.4
102158,-15616,0.507,0.188,0.2693,-739.6,-155.0,0.7,0.2
102159,-19111,0.6553,0.5576,0.4866,-941.6666666666666,-478.77777777777777,0.3333333333333333,0.0
102162,-10600,0.5005,0.6274,0.1777,-343.5,-72.25,0.25,0.0
102165,-11106,0.609,0.676,0.3186,-1770.0,-824.2,0.4,0.0
102166,-17822,0.507,0.58,0.696,-1671.0,-680.0,0.5,0.0
102174,-16075,0.6694,0.4136,0.7983,-1694.8,-1097.6,0.0,0.0
102193,-20351,0.507,0.10675,0.611,-1006.0,-331.0,0.6666666666666666,0.2727272727272727
102198,-20772,0.663,0.46,0.7544,-1579.5555555555557,-791.5555555555555,0.1111111111111111,0.0
102205,-17231,0.557,0.4026,0.3186,-538.2857142857143,-315.07142857142856,0.42857142857142855,0.7142857142857143
102206,-15977,0.522,0.7524,0.604,-1503.25,-1031.5,0.25,0.0
102218,-17825,0.665,0.4976,0.769,-1742.875,-1214.875,0.25,0.0
102221,-16002,0.7017,0.5874,0.458,-1583.25,-1077.125,0.125,0.0
102230,-18198,0.4395,0.662,0.3706,-1188.1875,-492.0,0.375,0.2
102238,-10655,0.507,0.2333,0.6143,-1560.0,-695.0,0.3333333333333333,0.0
102248,-23110,0.7227,0.6577,0.2189,-856.5555555555555,-131.66666666666666,0.3333333333333333,0.0
102252,-10517,0.265,0.007732,0.4956,-732.5,-466.1666666666667,0.0,0.0
102259,-19036,0.483,0.682,0.519,-1062.9444444444443,-467.43650793650795,0.3333333333333333,0.0
102262,-12943,0.2142,0.5845,0.2637,-508.0,-70.0,1.0,0.0
102273,-23062,0.5225,0.2477,0.669,-919.2,-301.0,0.4,0.0
102286,-22247,0.507,0.067,0.4136,-594.4,-155.2,0.6,0.0
102293,-18701,0.507,0.649,0.706,-1370.5833333333333,-496.6666666666667,0.3333333333333333,0.0
102294,-13939,0.5234,0.6465,0.519,-1062.9444444444443,-467.43650793650795,0.3333333333333333,0.2222222222222222
102296,-14452,0.4988,0.42,0.519,-747.0,-7.0,1.0,0.0
102298,-11668,0.4722,0.4414,0.746,-1062.9444444444443,-467.43650793650795,0.3333333333333333,0.0
102303,-20276,0.7285,0.583,0.519,-1062.9444444444443,-467.43650793650795,0.3333333333333333,0.0
102309,-19723,0.507,0.5566,0.714,-1366.0,-1302.0,0.0,0.0
102315,-12910,0.716,0.3962,0.398,-1413.9333333333334,-908.4,0.2,0.25
102340,-18806,0.507,0.7837,0.5903,-498.3333333333333,-89.0,1.0,0.0
102342,-21815,0.507,0.2377,0.4453,-481.0,-8.0,1.0,0.0
102344,-24303,0.507,0.3345,0.519,-1062.9444444444443,-467.43650793650795,0.3333333333333333,0.0
102346,-12540,0.507,0.4497,0.6465,-1522.0,-1080.3333333333333,0.2222222222222222,0.0
102347,-23816,0.507,0.3145,0.7715,-1358.0,-1201.0,0.0,0.0
102374,-20100,0.507,0.522,0.5938,-1308.6666666666667,-443.1333333333333,0.5333333333333333,0.0
102380,-13653,0.507,0.596,0.8247,-1521.0,-1330.0,0.0,0.0
102387,-12198,0.684,0.781,0.519,-568.0,-13.0,1.0,0.25
102393,-12104,0.5117,0.512,0.519,-1062.9444444444443,-467.43650793650795,0.3333333333333333,0.0
102403,-15722,0.6167,0.551,0.7354,-2066.6666666666665,-498.6666666666667,0.3333333333333333,0.0
102413,-15409,0.604,0.6445,0.555,-761.7777777777778,-419.44444444444446,0.2222222222222222,0.0
102414,-14822,0.732,0.586,0.722,-1551.111111111111,-919.3333333333334,0.0,0.1
102415,-17152,0.536,0.628,0.4207,-1449.0,-394.8333333333333,0.5,0.375
102416,-11002,0.631,0.3923,0.519,-1062.9444444444443,-467.43650793650795,0.3333333333333333,0.0
102439,-19400,0.507,0.5234,0.7,-575.0,-27.0,0.0,0.0
102441,-13990,0.3286,0.6787,0.519,-479.0,-24.0,1.0,0.0
102443,-10417,0.7417,0.6113,0.5815,-588.3333333333334,-227.33333333333334,0.6666666666666666,0.0
102444,-15144,0.1549,0.711,0.1787,-766.5,-434.0,0.5,0.0
102445,-10265,0.507,0.4326,0.2866,-604.6666666666666,-224.33333333333334,0.3333333333333333,0.0
102448,-14435,0.696,0.4075,0.3186,-638.3333333333334,-444.3333333333333,0.3333333333333333,0.0
102449,-18204,0.507,0.3442,0.5156,-1637.0,-1340.6,0.2,0.0
102450,-12126,0.4944,0.3367,0.519,-178.66666666666666,-62.333333333333336,0.3333333333333333,0.0
102456,-11930,0.8037,0.354,0.519,-1644.0,-14.0,0.3333333333333333,0.0
102458,-14496,0.7407,0.6445,0.07855,-864.8181818181819,-293.8181818181818,0.6363636363636364,0.5
102459,-14098,0.544,0.427,0.537,-861.4,-276.8,0.5,0.2857142857142857
102465,-15881,0.5015,0.615,0.599,-1480.5,-786.0,0.3333333333333333,0.14285714285714285
102470,-10788,0.1149,0.1783,0.4849,-815.3333333333334,-337.3333333333333,0.6666666666666666,0.0
102471,-12009,0.4744,0.6377,0.519,-1062.9444444444443,-467.43650793650795,0.3333333333333333,0.0
102475,-14459,0.507,0.7705,0.424,-1161.375,-681.75,0.375,0.5
102476,-17310,0.507,0.534,0.3826,-1009.0,-201.2,0.4,0.0
102506,-10921,0.5977,0.1471,0.6094,-1476.3333333333333,-701.0,0.3333333333333333,0.3333333333333333
102509,-21051,0.507,0.5913,0.3894,-1512.5,-629.625,0.25,0.0
102519,-20528,0.507,0.741,0.5225,-1646.0,-1182.0,0.0,0.3333333333333333
102522,-12234,0.769,0.607,0.1975,-903.4,-136.5,0.7,0.2
102545,-18007,0.4688,0.6694,0.6445,-1763.4,-1019.1,0.3,0.0
102549,-9882,0.4697,0.7197,0.3792,-166.0,-13.0,1.0,0.2
102562,-16385,0.9033,0.601,0.5884,-1554.1666666666667,-963.8333333333334,0.16666666666666666,0.0
102563,-16172,0.6987,0.5815,0.633,-1034.2,-575.2,0.2,0.0
102568,-17985,0.507,0.5815,0.3394,-755.0,-135.75,0.25,0.2
102582,-9855,0.2732,0.4292,0.519,-1206.0,-1030.0,1.0,0.0
102592,-10858,0.4382,0.5845,0.7324,-1741.0,-16.5,0.5,0.0
102597,-10642,0.2227,0.5654,0.1907,-244.33333333333334,-79.33333333333333,0.3333333333333333,0.2
102605,-16711,0.507,0.672,0.5425,-1402.5384615384614,-769.0769230769231,0.38461538461538464,0.0
102614,-13507,0.507,0.667,0.6313,-1311.8,-429.6,0.4,0.0
102617,-13745,0.507,0.664,0.2009,-791.2083333333334,-427.5833333333333,0.4166666666666667,0.32
102634,-14301,0.3696,0.4055,0.3123,-1562.2222222222222,-807.7777777777778,0.2222222222222222,0.18181818181818182
102652,-16406,0.7505,0.73,0.4849,-1950.5833333333333,-770.0833333333334,0.3333333333333333,0.625
102655,-12233,0.808,0.7007,0.5103,-1176.2,-643.0,0.2,0.5
102671,-22793,0.507,0.162,0.519,-1062.9444444444443,-467.43650793650795,0.3333333333333333,0.0
102694,-22375,0.507,0.1512,0.2808,-983.8333333333334,-256.8333333333333,0.6666666666666666,0.3333333333333333
102701,-8199,0.507,0.687,0.746,-1060.0,-752.0,0.0,0.0
102703,-18497,0.7173,0.684,0.7075,-1611.5,-948.0,0.5,0.0
102704,-21592,0.507,0.701,0.616,-1093.142857142857,-331.85714285714283,0.5714285714285714,0.0
102713,-14135,0.507,0.6694,0.7803,-1255.857142857143,-872.1428571428571,0.0,0.0
102720,-18640,0.507,0.5435,0.234,-808.3,-398.5,0.6,0.0
102731,-11893,0.769,0.5493,0.5156,-1117.6666666666667,-463.44444444444446,0.3333333333333333,0.0
102733,-9585,0.3901,0.572,0.4526,-404.0,-97.0,0.0,0.375
102749,-19933,0.507,0.55,0.7983,-2134.0,-402.0,0.0,0.1111111111111111
102755,-21150,0.507,0.6855,0.4507,-1415.8333333333333,-402.6666666666667,0.3333333333333333,0.7142857142857143
102763,-10601,0.299,0.612,0.6562,-849.75,-350.0,0.5,0.0
102770,-12543,0.436,0.629,0.643,-1337.875,-570.0,0.25,0.0
102772,-15415,0.666,0.3064,0.4312,-1327.625,-141.125,0.625,0.14285714285714285
102799,-16569,0.507,0.325,0.3623,-389.0,-74.0,0.5,0.0
102838,-13741,0.507,0.5933,0.6724,-1396.4,-777.4,0.2,0.0
102854,-22521,0.507,0.6777,0.3945,-1227.125,-380.125,0.5,0.0
102862,-15419,0.4272,0.5835,0.3171,-474.25,-98.91666666666667,0.5,0.2857142857142857
102863,-18610,0.507,0.5693,0.6973,-1463.0,-406.0,0.5,0.0
102867,-16043,0.5083,0.585,0.7544,-1345.0,-1193.0,0.0,0.0
102868,-13999,0.4731,0.689,0.6973,-1079.625,-784.625,0.125,0.0
102878,-16529,0.568,0.286,0.519,-1062.9444444444443,-467.43650793650795,0.3333333333333333,0.0
102887,-12450,0.4036,0.421,0.562,-1127.3478260869565,-685.695652173913,0.17391304347826086,0.23529411764705882
102898,-17872,0.507,0.434,0.1377,-791.2,-404.4,0.4,0.5714285714285714
102904,-14164,0.5615,0.3535,0.519,-1062.9444444444443,-467.43650793650795,0.3333333333333333,0.0
102912,-11099,0.44,0.474,0.6245,-1338.4285714285713,-724.7142857142857,0.2857142857142857,0.0
102919,-22278,0.507,0.663,0.714,-1556.0,-1206.0,0.0,0.18181818181818182
102927,-10537,0.507,0.539,0.3877,-623.6666666666666,-142.66666666666666,0.3333333333333333,0.0
102932,-13986,0.507,0.4165,0.6924,-1482.142857142857,-988.8571428571429,0.14285714285714285,0.0
102933,-10618,0.601,0.245,0.4348,-1074.3333333333333,-338.3333333333333,0.6666666666666666,0.3333333333333333
102935,-23460,0.507,0.523,0.6626,-1526.0,-1127.3333333333333,0.0,0.0
102958,-16784,0.507,0.5415,0.5586,-1968.0,-612.6666666666666,0.6666666666666666,0.0
102969,-11285,0.507,0.1725,0.722,-710.5,-364.25,0.5,0.45454545454545453
102971,-19964,0.706,0.6094,0.746,-1793.3333333333333,-631.0,0.6666666666666666,0.0
102975,-15645,0.507,0.6626,0.519,-1062.9444444444443,-467.43650793650795,0.3333333333333333,0.0
102979,-12802,0.3228,0.4785,0.6143,-1014.0,-266.0,0.3333333333333333,0.0
102982,-14415,0.64,0.58,0.53,-954.2,-507.8,0.4,0.0
102987,-12197,0.2357,0.322,0.2664,-1671.25,-1272.75,0.5,0.4
102989,-13494,0.5156,0.471,0.3962,-1020.9,-577.65,0.1,0.23076923076923078
102995,-22743,0.755,0.5986,0.314,-814.5,-135.0,0.6666666666666666,0.0
102996,-13832,0.507,0.3794,0.7354,-1134.5,-497.3333333333333,0.5,0.0
103000,-21542,0.8096,0.6006,0.519,-1062.9444444444443,-467.43650793650795,0.3333333333333333,0.0
103001,-14550,0.3716,0.159,0.7837,-1846.1666666666667,-1002.3333333333334,0.16666666666666666,0.0
103004,-20615,0.768,0.4094,0.374,-1023.3333333333334,-221.5,0.3333333333333333,0.0
103010,-14713,0.7446,0.665,0.519,-1062.9444444444443,-467.43650793650795,0.3333333333333333,0.0
103025,-12451,0.2783,0.6216,0.3015,-667.875,-287.0,0.25,0.3333333333333333
103029,-10198,0.5376,0.3103,0.53,-1161.2857142857142,-884.1428571428571,0.0,0.0
103046,-11983,0.507,0.59,0.519,-1062.9444444444443,-467.43650793650795,0.3333333333333333,0.0
103056,-19584,0.507,0.732,0.4136,-2137.0,-268.42857142857144,0.5714285714285714,0.1
103062,-19753,0.507,0.397,0.3557,-596.2,-342.9,0.3,0.25
103078,-12510,0.6626,0.7876,0.576,-892.0,-257.6666666666667,0.6666666666666666,0.0
103083,-17480,0.507,0.7393,0.6787,-1158.0,-302.0,0.6666666666666666,0.0
103092,-19873,0.507,0.1716,0.661,-1547.0,-853.5,0.5,0.0
103096,-11431,0.312,0.5703,0.519,-1062.9444444444443,-467.43650793650795,0.3333333333333333,0.0
103097,-10705,0.3093,0.0218,0.3877,-755.1428571428571,-388.0,0.5714285714285714,0.0
103102,-11626,0.507,0.4612,0.519,-1062.9444444444443,-467.43650793650795,0.3333333333333333,0.0
103112,-9265,0.332,0.368,0.555,-668.0,-328.5,0.5,0.0
103132,-23405,0.507,0.5225,0.4902,-723.75,-484.5,0.125,0.0
103144,-8263,0.507,0.576,0.5225,-315.5,-174.25,0.25,0.0
103145,-9708,0.367,0.4917,0.519,-1062.9444444444443,-467.43650793650795,0.3333333333333333,0.0
103146,-11200,0.675,0.5986,0.643,-2072.3333333333335,-977.6666666666666,0.16666666666666666,0.0
103147,-12499,0.492,0.4915,0.5444,-899.1666666666666,-605.1666666666666,0.5,0.0
103158,-19611,0.507,0.7427,0.636,-970.7777777777778,-327.77777777777777,0.5555555555555556,0.0
103171,-11011,0.507,0.3992,0.706,-1124.0,-960.0,0.5,0.0
103173,-13508,0.722,0.5864,0.628,-887.4285714285714,-416.57142857142856,0.42857142857142855,0.2857142857142857
103184,-10670,0.507,0.5474,0.7183,-607.0,-167.66666666666666,0.3333333333333333,0.2
103195,-12869,0.252,0.6465,0.254,-1488.6,-554.2,0.5,0.2222222222222222
103196,-13455,0.6914,0.4338,0.4382,-1022.0,-808.0,0.0,0.0
103206,-12883,0.507,0.696,0.8438,-1922.5714285714287,-975.8571428571429,0.0,0.25
103230,-19807,0.507,0.67,0.085,-479.53846153846155,-168.15384615384616,0.3076923076923077,0.6666666666666666
103231,-10677,0.2854,0.3806,0.151,-524.875,-182.375,0.5,0.2
103232,-17533,0.507,0.6274,0.7925,-2027.5,-1386.5,0.0,0.0
103239,-21413,0.592,0.01419,0.578,-490.6666666666667,-53.666666666666664,0.6666666666666666,0.0
103240,-17320,0.424,0.7266,0.1625,-753.0,-17.0,1.0,0.16666666666666666
103243,-17932,0.5913,0.4827,0.5283,-1157.5,-362.8333333333333,0.3333333333333333,0.0
103252,-11667,0.3704,0.3245,0.519,-1417.0,-76.0,1.0,0.0
103258,-14808,0.5264,0.55,0.3774,-1204.5,-617.1428571428571,0.35714285714285715,0.0
103259,-11266,0.5366,0.1466,0.2554,-1076.6666666666667,-301.8333333333333,0.5,0.0
103279,-14271,0.507,0.7896,0.519,-1062.9444444444443,-467.43650793650795,0.3333333333333333,0.0
103280,-16243,0.7295,0.6436,0.769,-1967.0,-682.0,0.0,0.2
103286,-17458,0.507,0.515,0.722,-817.25,-74.0,0.75,0.2727272727272727
103287,-16054,0.4688,0.002975,0.1465,-1228.5,-805.1428571428571,0.42857142857142855,0.8333333333333334
103290,-13781,0.344,0.622,0.628,-1863.3333333333333,-1511.6666666666667,0.3333333333333333,0.0
103298,-17006,0.4417,0.678,0.6094,-1083.6666666666667,-472.6666666666667,0.6666666666666666,0.0
103315,-23681,0.8496,0.7236,0.562,-1529.6666666666667,-684.1666666666666,0.16666666666666666,0.0
103319,-17739,0.507,0.722,0.3523,-1062.9444444444443,-467.43650793650795,0.3333333333333333,0.0
103334,-13977,0.507,0.6694,0.3774,-847.9166666666666,-348.1666666666667,0.5,0.5
103336,-14019,0.334,0.427,0.519,-1062.9444444444443,-467.43650793650795,0.3333333333333333,0.3
103345,-16601,0.507,0.5195,0.5728,-889.1428571428571,-139.0,0.2857142857142857,0.0
103368,-17691,0.589,0.713,0.6094,-1563.5833333333333,-758.0,0.16666666666666666,0.875
103371,-14310,0.507,0.3909,0.1615,-1100.7272727272727,-419.1818181818182,0.45454545454545453,0.2857142857142857
103377,-11291,0.7666,0.6353,0.3723,-935.0,-89.0,0.3333333333333333,0.0
103398,-20687,0.507,0.661,0.703,-921.2,-598.8,0.4,0.2
103404,-20070,0.507,0.7817,0.325,-409.0,-131.0,0.6666666666666666,0.0
103408,-8917,0.1411,0.3162,0.1595,-616.0,-8.2,0.8,0.0
103410,-11978,0.507,0.6875,0.291,-419.0,-17.5,0.5,0.0
103418,-20378,0.529,0.6226,0.595,-1336.3333333333333,-604.1111111111111,0.2222222222222222,0.2
103420,-10118,0.1335,0.2102,0.519,-335.0,-27.0,1.0,0.0
103432,-15257,0.507,0.2445,0.628,-1370.3333333333333,-396.1666666666667,0.6666666666666666,0.0
103433,-21928,0.507,0.7036,0.587,-1059.142857142857,-590.8571428571429,0.2857142857142857,0.16666666666666666
103436,-19378,0.507,0.577,0.5654,-2265.2,-830.6,0.6,0.0
103440,-15555,0.554,0.497,0.633,-658.5,-422.0,0.0,0.21428571428571427
103453,-15806,0.507,0.556,0.555,-751.1666666666666,-144.66666666666666,0.5,0.0
103459,-9406,0.2285,0.4187,0.653,-600.3333333333334,-170.33333333333334,0.6666666666666666,0.0
103460,-22869,0.507,0.5493,0.6196,-1457.2,-929.1,0.2,0.1111111111111111
103461,-16124,0.694,0.7266,0.519,-834.0,-14.0,1.0,0.0
103462,-17295,0.589,0.3992,0.7354,-1932.142857142857,-1083.0,0.14285714285714285,0.0
103473,-10178,0.121,0.519,0.424,-338.3333333333333,-48.0,0.6666666666666666,0.14285714285714285
103474,-13053,0.6357,0.611,0.6973,-1616.3636363636363,-1061.4545454545455,0.09090909090909091,0.0
103475,-11634,0.507,0.2162,0.2432,-1017.75,-467.1666666666667,0.3333333333333333,0.0
103478,-15807,0.507,0.10706,0.6514,-1380.0,-580.5,0.5,0.0
103480,-19852,0.778,0.561,0.123,-1428.0,-724.2857142857143,0.14285714285714285,0.5
103484,-11702,0.4568,0.71,0.519,-1062.9444444444443,-467.43650793650795,0.3333333333333333,0.0
103494,-11407,0.507,0.636,0.2837,-1029.2857142857142,-167.28571428571428,0.5714285714285714,0.3333333333333333
103513,-8814,0.262,0.6274,0.519,-869.0,-7.0,1.0,0.16666666666666666
103515,-12177,0.507,0.573,0.7075,-1362.6666666666667,-621.9166666666666,0.16666666666666666,0.14285714285714285
103516,-10516,0.3472,0.03702,0.519,-1062.9444444444443,-467.43650793650795,0.3333333333333333,0.16666666666666666
103525,-13418,0.3796,0.552,0.3264,-279.0,-18.0,1.0,0.1111111111111111
103541,-11047,0.507,0.1615,0.519,-1062.9444444444443,-467.43650793650795,0.3333333333333333,0.358974358974359
103544,-19717,0.507,0.625,0.6094,-1448.75,-1108.125,0.125,0.0
103562,-14336,0.378,0.013985,0.474,-587.5,-307.0,0.5,0.0
103570,-12988,0.1746,0.01458,0.519,-1062.9444444444443,-467.43650793650795,0.3333333333333333,0.0
103572,-15745,0.507,0.53,0.519,-1996.5,-893.0,0.0,0.2
103574,-16765,0.507,0.651,0.7236,-1513.5,-1170.25,0.25,0.0
103575,-15951,0.507,0.6064,0.5513,-1807.0,-827.375,0.25,0.0
103591,-17379,0.856,0.4373,0.2499,-1469.6666666666667,-780.3333333333334,0.3333333333333333,0.16666666666666666
103594,-21929,0.507,0.5884,0.519,-2526.0,-2339.0,0.0,0.0
103609,-18956,0.3108,0.5166,0.6816,-1080.5,-252.0,0.5,0.0
103613,-20918,0.7295,0.719,0.2499,-684.0,-45.6,0.8,0.2
103614,-23970,0.835,0.1635,0.63,-1579.0,-491.6,0.2,0.18181818181818182
103615,-24742,0.7314,0.612,0.2708,-1840.0,-501.5833333333333,0.25,0.2916666666666667
103624,-10316,0.507,0.7124,0.4277,-538.0,-244.0,0.5,0.0
103625,-14782,0.3098,0.08295,0.521,-1415.3333333333333,-1066.7333333333333,0.3333333333333333,0.0
103628,-10489,0.2028,0.3293,0.3123,-365.0,-57.0,0.0,0.0
103629,-14443,0.388,0.645,0.7715,-1220.6666666666667,-872.3333333333334,0.0,0.0
103647,-19483,0.4539,0.4688,0.4224,-714.8571428571429,-200.0,0.5714285714285714,0.5
103648,-19581,0.5347,0.3257,0.519,-994.2,-271.0,0.4,0.0
103651,-16859,0.899,0.2421,0.628,-1546.5,-519.0,0.25,0.3333333333333333
103658,-22980,0.8345,0.37,0.55,-1115.3333333333333,-68.0,0.3333333333333333,0.3333333333333333
103668,-13467,0.507,0.634,0.3997,-649.9285714285714,-365.85714285714283,0.21428571428571427,0.19047619047619047
103669,-9995,0.6226,0.6387,0.571,-1205.0,-378.0,0.5,0.36363636363636365
103676,-21220,0.507,0.526,0.4688,-819.5454545454545,-409.8181818181818,0.9090909090909091,0.0
103682,-17328,0.507,0.618,0.291,-1125.888888888889,-538.6666666666666,0.3333333333333333,0.2222222222222222
103683,-23046,0.507,0.5845,0.4976,-119.33333333333333,-91.33333333333333,0.3333333333333333,0.0
103689,-16892,0.507,0.6953,0.6196,-1062.9444444444443,-467.43650793650795,0.3333333333333333,0.2
103725,-10381,0.4492,0.3801,0.4795,-1076.25,-176.5,0.625,0.0
103733,-11501,0.638,0.559,0.0005274,-1257.0,-588.0,0.6666666666666666,0.0
103744,-17083,0.7505,0.4875,0.796,-1062.9444444444443,-467.43650793650795,0.3333333333333333,0.0
103762,-13695,0.469,0.593,0.519,-214.33333333333334,-180.33333333333334,0.6666666666666666,0.0
103771,-22487,0.507,0.00921,0.519,-1062.9444444444443,-467.43650793650795,0.3333333333333333,0.1111111111111111
103773,-16431,0.831,0.7812,0.5674,-913.2222222222222,-386.44444444444446,0.2222222222222222,0.0
103783,-13478,0.5747,0.5913,0.5063,-593.0,-160.5,0.5,0.0
103784,-21716,0.507,0.6626,0.391,-1066.8,-123.6,0.6,0.0
103808,-23195,0.507,0.6826,0.6577,-748.4,-333.93333333333334,0.13333333333333333,0.16666666666666666
103812,-24446,0.507,0.3367,0.519,-1062.9444444444443,-467.43650793650795,0.3333333333333333,0.0
103813,-13681,0.4648,0.3364,0.519,-412.6666666666667,-41.0,0.6666666666666666,0.5
103814,-12296,0.2137,0.5957,0.519,-1062.9444444444443,-467.43650793650795,0.3333333333333333,0.0
103818,-12782,0.3186,0.577,0.15,-738.75,-296.5,0.5,0.25
103824,-9638,0.8594,0.615,0.5674,-814.0,-24.0,1.0,0.0
103828,-24495,0.507,0.6294,0.6465,-1610.2,-867.1,0.1,0.125
103830,-21496,0.507,0.0472,0.1237,-443.6363636363636,-257.6363636363636,0.2727272727272727,0.25
103840,-16847,0.627,0.613,0.7437,-1062.9444444444443,-467.43650793650795,0.3333333333333333,0.0
103842,-9724,0.1754,0.503,0.6245,-1192.5,-860.0,0.0,0.0
103847,-17705,0.4988,0.591,0.1715,-350.0,-199.75,0.25,0.06666666666666667
103848,-16866,0.2676,0.7344,0.5225,-1081.4444444444443,-546.5555555555555,0.3333333333333333,0.0
103851,-18447,0.6357,0.659,0.6494,-1088.6666666666667,-410.6666666666667,0.3333333333333333,0.16666666666666666
103854,-9048,0.1823,0.522,0.2942,-590.4,-377.2,0.6,0.0
103857,-9309,0.2488,0.4048,0.4312,-708.4,-311.4,0.6,0.5
103861,-23051,0.507,0.7593,0.6675,-889.8,-464.8,0.6,0.0
103862,-19452,0.507,0.6187,0.1473,-872.3636363636364,-196.8181818181818,0.45454545454545453,0.38461538461538464
103865,-24761,0.507,0.3037,0.4153,-642.5,-201.5,0.5,0.23076923076923078
103870,-16495,0.8755,0.657,0.6074,-1033.5,-109.25,0.75,0.2857142857142857
103876,-13735,0.507,0.629,0.5815,-1466.1764705882354,-888.1764705882352,0.17647058823529413,0.3333333333333333
103891,-11137,0.1779,0.03287,0.519,-1062.9444444444443,-467.43650793650795,0.3333333333333333,0.0
103908,-11100,0.507,0.5796,0.519,-1062.9444444444443,-467.43650793650795,0.3333333333333333,0.0
103914,-23014,0.507,0.3022,0.599,-724.5,-77.0,1.0,0.0
103918,-17740,0.512,0.4673,0.44,-1713.5,-994.0,0.2,0.16666666666666666
103940,-8367,0.3765,0.524,0.6895,-1012.5,-276.5,0.5,0.0
